"","rating","user_id","business_id"
"43215",5,474,3852
"43216",5,4292,3852
"43217",4,2382,3852
"43218",3,4325,3852
"43219",5,12,3852
"43220",5,980,3852
"43221",2,1542,3852
"43222",4,584,3852
"43223",5,2016,3852
"43224",5,1604,3852
"43225",3,572,3852
"43226",4,4089,3852
"43227",4,1368,3852
"43228",5,823,3852
"43229",4,1529,3852
"43230",5,1456,3852
"43231",5,4246,3852
"43232",4,3367,3852
"43233",5,2504,3852
"43234",2,1637,3852
"43235",5,3259,3852
"43236",4,1032,3852
"43237",5,1622,3852
"43238",5,826,3852
"43239",5,3639,3852
"43240",2,515,3852
"43241",5,754,3852
"43242",5,775,3852
"43243",5,902,3852
"43244",4,635,3852
"43245",1,2236,3852
"43246",5,2659,3852
"43247",2,3270,3852
"43248",2,3237,3852
"43249",3,1900,3852
"43250",5,3418,3852
"43251",3,3538,3852
"43252",5,1491,3852
"43253",5,684,3852
"43254",5,2452,3852
"43255",3,3578,3852
"43256",4,2616,3852
"43257",3,1363,3852
"43258",5,1117,3852
"43259",4,4196,3852
"43260",4,3004,3852
"43261",5,1836,3852
"43262",2,707,3852
"43263",4,674,3852
"43264",4,2908,3852
"43265",3,4248,3852
"43266",5,1892,3852
"43267",4,786,3852
"43268",4,2538,3852
"43269",4,2923,3852
"43270",2,2297,3852
"43271",4,3499,3852
"43272",5,921,3852
"43273",4,3776,3852
"43274",5,1545,3852
"43275",4,2516,3852
"43276",3,2200,3852
"43277",4,2080,3852
"43278",5,1911,3852
"43279",3,1352,3852
"43280",5,850,3852
"43281",5,519,3852
"43282",5,3538,3852
"43283",3,3687,3852
"43284",4,4274,3852
"43285",5,2709,3852
"43286",5,2327,3852
"43287",5,3114,3852
"43288",5,476,3852
"43289",5,1577,3852
"43290",4,1984,3852
"43291",5,2537,3852
"43292",4,13,3852
"43293",4,577,3852
"43294",5,775,3852
"43295",5,2123,3852
"43296",3,2875,3852
"43297",5,3560,3852
"43298",4,293,3852
"43299",4,2713,3852
"43300",5,1490,3852
"43301",4,2644,3852
"43302",5,1195,3852
"43303",4,2363,2610
"43304",4,2480,2610
"43305",5,1447,2610
"43306",5,1472,2610
"43307",4,846,2610
"43308",5,795,2610
"43309",4,3412,2610
"43310",4,3438,2610
"43311",5,2880,2610
"43312",5,649,2610
"43313",4,3017,2610
"43314",5,1960,2610
"43315",5,1960,2610
"43316",4,14,2610
"43317",5,2223,2610
"43318",5,803,2610
"43319",4,562,2610
"43320",4,1025,2610
"43321",5,1551,2610
"43322",2,3114,2610
"43323",4,1905,2610
"43324",5,3240,2610
"43325",5,4051,2610
"43326",4,545,2610
"43327",5,4164,2610
"43328",5,4118,2610
"43329",4,887,2610
"43330",5,2426,2610
"43331",5,2413,2610
"43332",5,2692,2610
"43333",4,2215,2610
"43334",5,1332,2610
"43335",3,723,2610
"43336",4,3884,2610
"43337",4,2520,2610
"43338",4,4269,2610
"43339",5,3118,2610
"43340",4,1276,2610
"43341",4,4325,2610
"43342",5,4201,2610
"43343",5,584,2610
"43344",5,4246,2610
"43345",5,2160,2610
"43346",5,572,2610
"43347",4,1551,2610
"43348",5,3497,2610
"43349",4,3148,2610
"43350",3,1394,2610
"43351",5,3418,2610
"43352",5,2458,2610
"43353",4,2089,2610
"43354",4,355,2610
"43355",5,1545,2610
"43356",5,2987,2610
"43357",5,1629,2610
"43358",5,2426,2610
"43359",4,1984,2610
"43360",5,3971,2644
"43361",3,1766,2644
"43362",5,3315,2057
"43363",5,2131,2057
"43364",4,2688,2057
"43365",4,766,2057
"43366",3,2048,2057
"43367",4,2004,2057
"43368",4,2060,2057
"43369",3,2380,2057
"43370",5,120,2057
"43371",4,2187,2057
"43372",2,2910,2057
"43373",4,1355,2057
"43374",3,1610,2057
"43375",3,2955,2057
"43376",4,2321,2113
"43377",4,495,2113
"43378",1,785,2113
"43379",3,1454,2113
"43380",4,236,2113
"43381",2,3315,3700
"43382",3,2990,3700
"43383",3,2067,3700
"43384",3,2057,3700
"43385",2,879,3700
"43386",2,972,3700
"43387",1,1317,3700
"43388",3,2727,3700
"43389",5,2363,4194
"43390",5,1073,4194
"43391",3,324,3328
"43392",2,2174,3328
"43393",4,1274,3328
"43394",4,3177,3328
"43395",4,4007,3328
"43396",4,903,3328
"43397",3,2384,3328
"43398",5,1291,3328
"43399",4,2837,3328
"43400",5,81,3328
"43401",5,3901,3328
"43402",5,626,3328
"43403",4,2267,3328
"43404",5,1291,3328
"43405",5,1380,3328
"43406",5,4325,3328
"43407",5,4029,3328
"43408",4,952,3328
"43409",5,309,3328
"43410",4,1641,3328
"43411",4,431,3328
"43412",5,1373,3328
"43413",5,3038,1792
"43414",3,2955,1792
"43415",2,726,1792
"43416",3,82,1792
"43417",4,3455,1792
"43418",5,3455,1792
"43419",5,3617,1792
"43420",3,431,1792
"43421",4,1768,1792
"43422",4,1327,1792
"43423",3,1353,1792
"43424",1,2259,1792
"43425",4,538,1792
"43426",2,267,1792
"43427",5,3688,718
"43428",2,3838,718
"43429",4,1839,718
"43430",3,310,718
"43431",3,2067,718
"43432",3,986,718
"43433",2,474,718
"43434",2,1785,718
"43435",4,2067,718
"43436",4,1652,718
"43437",2,3092,718
"43438",5,1244,718
"43439",4,2012,718
"43440",3,2926,718
"43441",4,495,718
"43442",1,1107,718
"43443",2,1722,718
"43444",4,2595,718
"43445",1,3944,718
"43446",1,3012,718
"43447",3,2424,718
"43448",4,2057,718
"43449",3,1211,718
"43450",3,2419,718
"43451",4,2018,718
"43452",3,1774,718
"43453",3,3046,718
"43454",4,879,718
"43455",4,1745,718
"43456",3,1387,718
"43457",2,726,718
"43458",3,3425,718
"43459",5,2926,718
"43460",4,666,718
"43461",2,1715,718
"43462",5,2613,718
"43463",5,70,718
"43464",3,3821,718
"43465",4,1841,718
"43466",3,3982,718
"43467",2,852,718
"43468",3,3404,718
"43469",4,2379,718
"43470",3,921,718
"43471",3,2195,718
"43472",2,353,718
"43473",1,1846,718
"43474",3,3575,718
"43475",3,1807,718
"43476",4,1260,718
"43477",2,3542,718
"43478",3,643,718
"43479",2,643,718
"43480",4,2195,718
"43481",5,170,718
"43482",5,1795,718
"43483",4,1996,718
"43484",1,836,718
"43485",4,3484,718
"43486",1,1392,718
"43487",4,2566,718
"43488",2,1146,718
"43489",2,2914,113
"43490",4,3531,113
"43491",4,981,113
"43492",3,644,1630
"43493",4,1125,1630
"43494",5,265,1630
"43495",4,4313,1630
"43496",4,650,1630
"43497",4,1422,1630
"43498",3,2603,1630
"43499",4,3515,1630
"43500",4,2638,1630
"43501",4,71,1630
"43502",5,103,1630
"43503",4,71,1630
"43504",4,1280,1630
"43505",3,1704,1630
"43506",4,3236,1630
"43507",5,2777,1630
"43508",4,2386,1630
"43509",4,1013,1630
"43510",5,2002,1630
"43511",3,1208,1630
"43512",4,3747,1630
"43513",2,265,1630
"43514",3,2460,1630
"43515",5,3549,1630
"43516",4,3611,1630
"43517",4,622,1630
"43518",4,2245,1630
"43519",5,3904,1630
"43520",4,1957,1630
"43521",3,2408,1630
"43522",5,2198,1630
"43523",4,889,1630
"43524",3,4079,1630
"43525",4,3747,1630
"43526",3,1309,1630
"43527",2,1640,1630
"43528",3,75,1630
"43529",4,480,1630
"43530",4,1322,1630
"43531",5,4253,1630
"43532",3,4193,1630
"43533",3,3962,1630
"43534",5,330,1630
"43535",5,681,1630
"43536",4,334,1630
"43537",4,3348,1630
"43538",3,2915,1630
"43539",5,299,1630
"43540",5,1910,1630
"43541",5,3144,1630
"43542",5,3941,1630
"43543",3,574,1630
"43544",5,299,1630
"43545",4,44,1630
"43546",5,1969,1630
"43547",4,202,1630
"43548",4,2717,1630
"43549",4,3397,1630
"43550",4,1844,3159
"43551",4,1774,3159
"43552",5,2230,3159
"43553",5,489,3159
"43554",5,1625,3159
"43555",5,1010,3159
"43556",5,1959,3159
"43557",5,1959,3159
"43558",5,1625,3159
"43559",3,1422,3159
"43560",4,865,3159
"43561",4,2987,3159
"43562",4,1786,3159
"43563",4,2078,3159
"43564",1,1835,3159
"43565",2,1205,3159
"43566",4,1211,3159
"43567",5,340,3159
"43568",5,2295,3159
"43569",5,772,3159
"43570",4,1741,3159
"43571",4,1576,3159
"43572",5,703,3159
"43573",5,400,3159
"43574",4,3756,3159
"43575",5,2768,3159
"43576",4,458,3159
"43577",4,2753,3159
"43578",5,3717,3159
"43579",5,1167,3159
"43580",5,847,3159
"43581",5,552,3159
"43582",4,3129,3159
"43583",4,4309,3159
"43584",5,3319,3159
"43585",4,1457,3159
"43586",4,4067,3159
"43587",4,1961,3159
"43588",4,4210,3159
"43589",4,2955,3159
"43590",5,1922,3159
"43591",5,614,3159
"43592",4,3832,3159
"43593",5,3848,3159
"43594",5,192,3159
"43595",4,765,3159
"43596",5,1730,3159
"43597",4,3506,3159
"43598",5,4007,3159
"43599",5,2196,3159
"43600",5,2245,3159
"43601",4,372,3159
"43602",5,2020,3159
"43603",5,4213,3159
"43604",5,3506,3159
"43605",5,2814,3159
"43606",5,17,3159
"43607",4,2363,3159
"43608",4,670,3159
"43609",5,3700,3159
"43610",2,2837,3159
"43611",4,4097,3159
"43612",4,682,3159
"43613",4,664,3159
"43614",5,4234,3159
"43615",5,614,3159
"43616",5,3870,3159
"43617",3,1764,3159
"43618",3,4208,3159
"43619",5,3488,3159
"43620",4,4283,3159
"43621",4,1641,3159
"43622",5,2925,3159
"43623",5,4173,3159
"43624",5,4283,3159
"43625",5,3579,3159
"43626",5,759,3159
"43627",5,1987,3159
"43628",5,2196,3159
"43629",4,1221,3159
"43630",5,3164,3159
"43631",4,3632,3159
"43632",4,4093,3159
"43633",5,703,3159
"43634",4,686,3159
"43635",4,403,3159
"43636",3,4288,3159
"43637",3,3208,3159
"43638",4,3542,3159
"43639",4,189,3159
"43640",5,3945,3159
"43641",5,1883,3159
"43642",5,2779,3159
"43643",4,1930,3159
"43644",5,898,3159
"43645",5,38,3159
"43646",5,2552,3159
"43647",5,2736,3159
"43648",5,943,3159
"43649",5,1112,3159
"43650",4,1102,3159
"43651",4,895,3159
"43652",5,3917,3159
"43653",4,3841,3159
"43654",2,1630,3159
"43655",5,1673,3159
"43656",5,3923,3159
"43657",4,4144,3159
"43658",3,222,3159
"43659",5,2155,3159
"43660",5,1522,3159
"43661",5,1974,3159
"43662",4,807,3159
"43663",5,3546,3159
"43664",2,515,3159
"43665",5,4120,3159
"43666",3,3392,3159
"43667",4,1681,3159
"43668",4,996,3159
"43669",5,2794,3159
"43670",5,1141,3159
"43671",4,2363,3512
"43672",4,537,3512
"43673",5,3027,3512
"43674",5,2311,3512
"43675",4,1641,3512
"43676",5,1657,3512
"43677",3,1533,3512
"43678",5,413,3512
"43679",3,1745,3512
"43680",5,1930,3512
"43681",4,318,3512
"43682",4,2604,3512
"43683",2,26,3512
"43684",3,438,3512
"43685",5,1554,3512
"43686",3,232,3512
"43687",4,4067,3512
"43688",3,1107,3512
"43689",5,1058,3512
"43690",3,3233,3512
"43691",5,2064,3512
"43692",5,2410,3512
"43693",5,4222,3512
"43694",5,3092,3512
"43695",5,2497,3512
"43696",3,3665,3512
"43697",5,3704,3512
"43698",4,2555,3512
"43699",5,1580,3512
"43700",4,360,2936
"43701",4,262,2936
"43702",5,26,2936
"43703",3,3929,4284
"43704",4,3766,4284
"43705",2,3148,4284
"43706",4,3954,4284
"43707",3,2127,4284
"43708",2,511,4284
"43709",3,224,4284
"43710",3,3667,4284
"43711",1,607,4284
"43712",2,4122,4284
"43713",3,2985,4284
"43714",3,2354,4284
"43715",1,4136,4284
"43716",5,2346,4284
"43717",4,580,4284
"43718",5,4320,4284
"43719",2,1290,4284
"43720",2,3604,4284
"43721",2,80,4284
"43722",3,2717,4284
"43723",1,4262,4284
"43724",4,3650,5396
"43725",4,2061,5396
"43726",3,1620,5396
"43727",5,174,5396
"43728",3,231,5396
"43729",3,683,5396
"43730",3,3392,5396
"43731",4,3822,5396
"43732",3,570,5396
"43733",4,1532,5396
"43734",1,261,5396
"43735",5,2901,5396
"43736",4,2580,5396
"43737",5,3822,5396
"43738",2,3832,5396
"43739",4,921,5396
"43740",5,3822,5396
"43741",4,3410,5396
"43742",4,3846,5396
"43743",3,3995,5396
"43744",5,2046,5396
"43745",5,121,5396
"43746",4,4245,5396
"43747",4,744,5396
"43748",5,2990,2670
"43749",5,2212,2670
"43750",5,2849,2670
"43751",4,2767,2670
"43752",3,2887,2670
"43753",4,3716,2670
"43754",2,26,2670
"43755",5,3979,5053
"43756",4,2044,5053
"43757",5,4074,5053
"43758",5,4074,5053
"43759",5,1027,5053
"43760",4,919,5053
"43761",3,2028,5053
"43762",4,77,5053
"43763",4,676,5053
"43764",5,1915,5053
"43765",4,944,5053
"43766",5,1396,5053
"43767",4,3548,5053
"43768",5,2749,5053
"43769",3,2135,5053
"43770",1,3916,5053
"43771",2,981,5053
"43772",4,3119,5053
"43773",3,719,5053
"43774",4,4147,5053
"43775",4,2572,5053
"43776",2,2749,5053
"43777",3,680,5053
"43778",2,698,5053
"43779",4,2004,5053
"43780",4,4148,5053
"43781",4,168,5053
"43782",4,3931,5053
"43783",4,3848,2050
"43784",3,32,2050
"43785",3,1951,2050
"43786",4,2911,2050
"43787",3,2194,2050
"43788",4,1323,344
"43789",3,148,4864
"43790",3,1591,4864
"43791",3,115,4864
"43792",3,2594,4864
"43793",1,4079,4864
"43794",4,807,4864
"43795",4,1615,4864
"43796",4,1546,4864
"43797",5,880,4864
"43798",4,3365,1277
"43799",4,2300,1277
"43800",4,2276,1277
"43801",4,795,1277
"43802",4,360,1277
"43803",2,2982,1277
"43804",4,2262,1277
"43805",2,325,1277
"43806",4,4003,1277
"43807",3,1022,1277
"43808",4,3392,1277
"43809",3,4235,1277
"43810",2,3262,1277
"43811",1,3258,1277
"43812",4,858,1277
"43813",1,3773,1277
"43814",4,858,1277
"43815",4,869,1277
"43816",4,1674,1277
"43817",5,2483,1277
"43818",5,2483,1277
"43819",3,2454,1277
"43820",5,2483,1277
"43821",3,1999,1277
"43822",3,964,1277
"43823",3,173,1277
"43824",2,329,1277
"43825",5,2122,1277
"43826",4,4042,1277
"43827",1,3923,1277
"43828",1,3639,1277
"43829",5,128,1277
"43830",4,1713,1277
"43831",4,421,1277
"43832",5,454,1277
"43833",2,3214,1277
"43834",3,3090,1277
"43835",4,3072,1277
"43836",5,3085,1277
"43837",5,2944,1277
"43838",1,1736,1277
"43839",4,3249,1277
"43840",5,1424,1277
"43841",3,3207,1277
"43842",4,748,1277
"43843",3,2680,1277
"43844",5,1192,1277
"43845",4,227,1277
"43846",4,1401,1277
"43847",1,2666,1277
"43848",3,596,1277
"43849",1,624,1277
"43850",2,3340,1277
"43851",4,3750,3056
"43852",5,2365,3056
"43853",3,148,3562
"43854",2,1746,3562
"43855",3,1033,3562
"43856",5,4005,5341
"43857",5,1711,5341
"43858",5,1634,5341
"43859",5,3693,5341
"43860",3,2914,2682
"43861",3,146,2682
"43862",4,1966,2682
"43863",3,1704,2682
"43864",4,1735,2682
"43865",3,574,2682
"43866",4,1268,2427
"43867",3,360,2427
"43868",1,787,2427
"43869",5,3628,2427
"43870",3,2990,2427
"43871",3,2067,2427
"43872",5,845,2427
"43873",4,3507,2427
"43874",4,1766,2427
"43875",4,4313,2427
"43876",4,3937,2427
"43877",4,1449,2427
"43878",5,4151,2427
"43879",4,1774,2427
"43880",3,1550,2427
"43881",3,2982,2427
"43882",4,1422,2427
"43883",3,787,2427
"43884",3,325,2427
"43885",4,2104,2427
"43886",3,2018,2427
"43887",4,1260,2427
"43888",4,3979,2427
"43889",4,1433,2427
"43890",4,4198,2427
"43891",4,702,2427
"43892",5,1785,2427
"43893",4,1244,2427
"43894",3,147,2427
"43895",2,2982,2427
"43896",4,3412,2427
"43897",4,1339,2427
"43898",5,2542,2427
"43899",3,147,2427
"43900",5,2018,2427
"43901",2,792,2427
"43902",4,804,2427
"43903",4,324,2427
"43904",4,3898,2427
"43905",5,3898,2427
"43906",2,522,2427
"43907",3,1107,2427
"43908",3,4008,2427
"43909",1,2018,2427
"43910",5,695,2427
"43911",5,1746,2427
"43912",1,2621,2427
"43913",2,2871,2427
"43914",4,2243,2427
"43915",4,3797,2427
"43916",5,1746,2427
"43917",5,2365,2427
"43918",4,1370,2427
"43919",4,2886,2427
"43920",4,865,2427
"43921",4,1835,2427
"43922",5,1973,2427
"43923",4,1014,2427
"43924",3,3593,2427
"43925",4,420,2427
"43926",4,2995,2427
"43927",4,3717,2427
"43928",5,2605,2427
"43929",4,4080,2427
"43930",4,3348,2427
"43931",4,3579,2427
"43932",4,2915,2427
"43933",4,4067,2427
"43934",4,3766,2427
"43935",5,3913,2427
"43936",4,3233,2427
"43937",5,3609,2427
"43938",3,3272,2427
"43939",5,2326,2427
"43940",4,2419,2427
"43941",4,4025,2427
"43942",4,2955,2427
"43943",4,3850,2427
"43944",4,480,2427
"43945",4,2148,2427
"43946",4,354,2427
"43947",4,2979,2427
"43948",2,3117,2427
"43949",5,4232,2427
"43950",4,127,2427
"43951",5,127,2427
"43952",5,236,2427
"43953",3,2071,2427
"43954",5,2517,2427
"43955",5,695,2427
"43956",4,2814,2427
"43957",5,3173,2427
"43958",3,91,2427
"43959",4,596,2427
"43960",5,3954,2427
"43961",5,619,2427
"43962",4,506,2427
"43963",4,927,2427
"43964",5,3579,2427
"43965",4,1628,2427
"43966",5,160,2427
"43967",5,2205,2427
"43968",4,3064,2427
"43969",4,4335,2427
"43970",4,1580,2427
"43971",4,2284,2427
"43972",1,2814,2427
"43973",4,1774,2427
"43974",3,1075,2427
"43975",5,3284,2427
"43976",2,997,2427
"43977",5,1150,2427
"43978",4,3711,2427
"43979",4,619,2427
"43980",4,1175,2427
"43981",4,417,2427
"43982",5,3701,2427
"43983",4,2231,2427
"43984",4,774,2427
"43985",4,670,2427
"43986",3,1304,2427
"43987",5,1646,2427
"43988",5,3913,2427
"43989",1,2982,2427
"43990",4,2400,2427
"43991",3,1783,2427
"43992",4,1026,2427
"43993",4,251,2427
"43994",5,2127,2427
"43995",5,843,2427
"43996",5,2461,2427
"43997",5,1229,2427
"43998",4,1454,2427
"43999",3,4217,2427
"44000",4,3667,2427
"44001",5,4204,2427
"44002",5,2624,2427
"44003",4,2400,2427
"44004",4,2400,2427
"44005",4,1532,2427
"44006",4,1241,2427
"44007",5,3035,2427
"44008",3,896,2427
"44009",5,3356,2427
"44010",3,3995,2427
"44011",3,2370,2427
"44012",5,1346,2427
"44013",4,1380,2427
"44014",3,3141,2427
"44015",1,3645,2427
"44016",4,2152,2427
"44017",4,1065,2427
"44018",1,1452,2427
"44019",4,119,2427
"44020",4,445,2427
"44021",3,2481,2427
"44022",3,3931,2427
"44023",5,4019,2427
"44024",5,1811,2427
"44025",4,1438,2427
"44026",5,1883,2427
"44027",4,408,2427
"44028",5,2816,2427
"44029",5,2195,2427
"44030",5,3012,2427
"44031",2,690,2427
"44032",4,186,2427
"44033",1,2605,2427
"44034",1,740,2427
"44035",4,1765,2427
"44036",5,2424,2427
"44037",1,3749,2427
"44038",4,1919,2427
"44039",3,2250,2427
"44040",2,676,2427
"44041",5,4188,2427
"44042",4,2400,2427
"44043",5,1765,2427
"44044",4,275,2427
"44045",4,1094,2427
"44046",5,2447,2427
"44047",4,1772,2427
"44048",5,1846,2427
"44049",4,1878,2427
"44050",5,1435,2427
"44051",5,3499,2427
"44052",5,2216,2427
"44053",5,2400,2427
"44054",4,135,2427
"44055",4,1656,2427
"44056",4,2106,2427
"44057",4,3794,2427
"44058",4,3283,2427
"44059",1,1714,2427
"44060",2,2104,2427
"44061",5,698,2427
"44062",4,1567,2427
"44063",4,1714,2427
"44064",4,295,2427
"44065",5,3970,2427
"44066",3,727,2427
"44067",4,594,2427
"44068",4,992,2427
"44069",3,1765,2427
"44070",3,347,2427
"44071",4,4116,2427
"44072",5,1441,2427
"44073",5,3941,2427
"44074",4,2727,2427
"44075",4,815,2427
"44076",4,2252,2427
"44077",4,3347,2427
"44078",4,4274,2427
"44079",5,1649,2427
"44080",4,3433,2427
"44081",4,472,2427
"44082",5,1502,2427
"44083",4,559,2297
"44084",5,3449,2297
"44085",1,3269,2297
"44086",2,559,2297
"44087",1,559,2297
"44088",4,360,3586
"44089",5,787,3586
"44090",5,2583,3586
"44091",3,3688,3586
"44092",4,3971,3586
"44093",4,644,3586
"44094",4,2990,3586
"44095",5,3507,3586
"44096",4,1385,3586
"44097",3,310,3586
"44098",5,3652,3586
"44099",2,3619,3586
"44100",4,2720,3586
"44101",4,3268,3586
"44102",5,466,3586
"44103",1,3071,3586
"44104",5,2542,3586
"44105",3,757,3586
"44106",4,2678,3586
"44107",1,1244,3586
"44108",4,3412,3586
"44109",4,1422,3586
"44110",4,26,3586
"44111",4,4309,3586
"44112",5,1240,3586
"44113",2,3971,3586
"44114",5,3260,3586
"44115",4,2785,3586
"44116",3,3268,3586
"44117",5,424,3586
"44118",2,4151,3586
"44119",1,1244,3586
"44120",3,3937,3586
"44121",1,3702,3586
"44122",4,4235,3586
"44123",4,546,3586
"44124",3,3657,3586
"44125",5,2484,3586
"44126",3,3864,1476
"44127",4,1620,395
"44128",4,3756,395
"44129",4,2949,3377
"44130",5,2005,3377
"44131",5,772,3377
"44132",4,2012,3377
"44133",5,2730,3377
"44134",1,1153,3377
"44135",5,831,647
"44136",4,2804,647
"44137",4,1350,647
"44138",1,1229,647
"44139",4,2175,647
"44140",2,2016,647
"44141",4,3893,647
"44142",4,2909,647
"44143",4,3822,647
"44144",4,3164,647
"44145",3,443,647
"44146",2,481,647
"44147",4,4047,647
"44148",3,1196,647
"44149",1,2839,647
"44150",3,308,647
"44151",4,3822,647
"44152",3,148,585
"44153",3,2044,585
"44154",4,3419,585
"44155",3,2060,585
"44156",5,1014,585
"44157",5,3258,585
"44158",5,1956,585
"44159",5,1328,585
"44160",4,3129,585
"44161",4,719,585
"44162",2,3773,3438
"44163",4,702,3438
"44164",4,4037,3438
"44165",4,3296,3438
"44166",5,1763,3438
"44167",4,1524,3438
"44168",4,3152,3438
"44169",1,2684,3438
"44170",5,821,3438
"44171",4,4017,3438
"44172",3,3912,3438
"44173",1,4113,3438
"44174",5,4113,3438
"44175",4,3934,3438
"44176",4,2598,3438
"44177",2,3392,3438
"44178",5,3335,3438
"44179",4,2701,3438
"44180",4,3971,2940
"44181",4,2163,2940
"44182",4,155,2940
"44183",4,3092,2940
"44184",3,1683,2940
"44185",4,3971,2940
"44186",5,155,2940
"44187",4,2363,4757
"44188",3,2499,4757
"44189",4,1123,4757
"44190",4,1125,4757
"44191",3,986,4757
"44192",3,1037,4757
"44193",3,1422,4757
"44194",4,1057,4757
"44195",4,3712,4757
"44196",5,795,4757
"44197",4,650,4757
"44198",4,1839,4757
"44199",4,3619,4757
"44200",4,1125,4757
"44201",5,148,606
"44202",1,461,606
"44203",2,148,3150
"44204",2,1652,3150
"44205",3,2424,3150
"44206",4,2745,3150
"44207",4,706,3150
"44208",4,1002,3150
"44209",3,2044,3150
"44210",4,1689,3150
"44211",4,944,3150
"44212",1,4276,3150
"44213",3,919,3150
"44214",4,1268,3305
"44215",4,3185,3305
"44216",4,3185,3305
"44217",5,4131,3305
"44218",5,229,3305
"44219",5,2128,3305
"44220",3,1014,3305
"44221",2,288,3305
"44222",3,3355,3305
"44223",5,1286,3305
"44224",4,1239,3305
"44225",2,3341,3305
"44226",3,3217,3305
"44227",2,3217,3305
"44228",2,1775,3305
"44229",2,8,3305
"44230",4,3005,3305
"44231",3,2878,3305
"44232",5,3742,3305
"44233",3,2091,3305
"44234",4,3799,3305
"44235",5,495,3607
"44236",4,3315,3607
"44237",5,1959,3607
"44238",5,4131,3607
"44239",3,415,3607
"44240",3,1101,3607
"44241",4,2060,3607
"44242",5,3113,3607
"44243",4,3242,3607
"44244",4,2570,3607
"44245",5,2306,3607
"44246",3,3898,3607
"44247",4,1433,3607
"44248",4,1302,3607
"44249",5,2456,3607
"44250",3,1014,3607
"44251",4,3262,3607
"44252",3,2915,3607
"44253",4,288,3607
"44254",4,2223,3607
"44255",4,4085,3607
"44256",3,3867,3607
"44257",3,281,3607
"44258",4,718,3607
"44259",5,586,3607
"44260",4,2747,3607
"44261",5,366,3607
"44262",5,3424,3607
"44263",5,2161,3607
"44264",4,3209,3607
"44265",2,3045,3607
"44266",5,2570,3607
"44267",1,2837,3607
"44268",4,474,3607
"44269",5,2161,3607
"44270",3,658,3607
"44271",3,3982,3607
"44272",4,3453,3607
"44273",5,2749,3607
"44274",1,617,3607
"44275",2,387,3607
"44276",2,586,3607
"44277",1,1991,3607
"44278",5,2469,3607
"44279",4,3468,3607
"44280",2,863,3607
"44281",3,3014,3607
"44282",3,1966,3607
"44283",5,3518,3607
"44284",5,2529,3607
"44285",4,3218,3607
"44286",5,2528,3607
"44287",4,3548,3607
"44288",5,3116,3607
"44289",5,3958,3607
"44290",3,1327,3607
"44291",3,271,3607
"44292",5,4225,3607
"44293",4,937,3607
"44294",5,3886,3607
"44295",4,1061,3607
"44296",4,2488,3607
"44297",4,4044,3607
"44298",4,85,3607
"44299",5,1721,3607
"44300",4,2509,3607
"44301",4,80,3607
"44302",4,3857,3607
"44303",2,3486,3607
"44304",5,1643,3607
"44305",2,3803,3607
"44306",4,1960,3607
"44307",5,878,3607
"44308",2,1001,3607
"44309",4,644,5272
"44310",4,3294,2369
"44311",4,2069,2369
"44312",1,375,4658
"44313",4,1623,4658
"44314",4,4148,4658
"44315",2,3250,4658
"44316",2,986,4250
"44317",3,3954,4250
"44318",5,1074,4064
"44319",4,1827,4064
"44320",5,1956,4064
"44321",2,4032,4064
"44322",4,4069,4064
"44323",4,2387,4064
"44324",4,918,4064
"44325",3,4163,4064
"44326",5,3731,4064
"44327",5,2230,4064
"44328",4,1361,4064
"44329",5,1052,4064
"44330",5,1956,4064
"44331",4,2792,4064
"44332",5,1699,4064
"44333",4,232,4064
"44334",5,1872,4064
"44335",4,981,4064
"44336",4,1299,4064
"44337",4,3225,4064
"44338",4,560,4064
"44339",5,217,4064
"44340",2,3998,4064
"44341",2,656,4064
"44342",4,3437,4064
"44343",4,3523,4064
"44344",5,981,4064
"44345",3,1956,4064
"44346",5,3599,4064
"44347",5,3556,4064
"44348",5,3682,4064
"44349",1,2839,2283
"44350",4,3343,2283
"44351",4,2189,2283
"44352",4,4228,2283
"44353",5,2628,2283
"44354",3,3691,2283
"44355",1,4034,2283
"44356",3,3280,2283
"44357",2,1581,2283
"44358",3,4228,2283
"44359",1,2963,2283
"44360",4,1549,2283
"44361",1,2060,2283
"44362",4,1251,2283
"44363",5,1660,2283
"44364",4,40,2283
"44365",3,1247,2283
"44366",3,4240,2283
"44367",3,307,2283
"44368",4,1303,2283
"44369",3,2513,2283
"44370",3,1194,2283
"44371",3,2513,2283
"44372",5,2709,2283
"44373",5,4338,2283
"44374",5,3144,2283
"44375",3,3374,2283
"44376",2,1331,2283
"44377",1,1514,2283
"44378",5,3445,2283
"44379",3,3214,2283
"44380",3,1001,2283
"44381",4,2780,2283
"44382",2,2817,2283
"44383",4,3420,2283
"44384",1,2465,2283
"44385",3,1194,2283
"44386",5,3886,2283
"44387",3,3147,2283
"44388",5,351,2283
"44389",5,1206,2283
"44390",4,3014,2283
"44391",4,1549,2283
"44392",5,368,2283
"44393",5,1113,2283
"44394",3,2757,2283
"44395",3,3010,2283
"44396",2,3213,2283
"44397",5,95,90
"44398",4,3315,90
"44399",4,1290,90
"44400",2,4002,90
"44401",4,2060,90
"44402",3,2915,90
"44403",4,3005,90
"44404",3,1026,90
"44405",4,3764,90
"44406",4,1101,90
"44407",4,329,90
"44408",4,3893,90
"44409",2,343,90
"44410",1,2174,90
"44411",4,3548,90
"44412",2,2411,90
"44413",4,1965,90
"44414",4,698,90
